date,item_name,category,stock_level,reorder_point,reorder_triggered,daily_usage,waste_units
2023-01-23,Coffee Beans kg,Non-Alcoholic,8.0,8,True,18.0,0.28
2023-01-23,Beef Patties (box),Food,20.0,15,True,17.0,0.61
2023-01-23,Cod Portions (box),Food,22.0,12,True,14.0,0.6
2023-01-23,Chicken Wings (kg),Food,15.0,15,True,18.0,0.61
2023-01-23,Frozen Chips (bag),Food,24.0,20,False,10.0,0.29
2023-01-24,Guinness Keg 50L,Draught Beer,97.0,50,False,9.0,0.4
2023-01-24,Heineken Keg 50L,Draught Beer,61.0,40,False,4.0,0.1
2023-01-24,Hop House 13 Keg,Draught Beer,80.0,30,True,15.0,0.53
2023-01-24,Rockshore Keg 50L,Draught Beer,54.0,25,False,12.0,0.26
2023-01-24,Red Wine Cases,Wine,22.0,15,False,4.0,0.2
2023-01-24,White Wine Cases,Wine,40.0,15,True,13.0,0.1
2023-01-24,Prosecco Cases,Wine,7.0,10,True,7.0,0.29
2023-01-24,Jameson 70cl,Spirits,15.0,12,True,16.0,0.23
2023-01-24,Vodka 70cl,Spirits,20.0,10,False,5.0,0.22
2023-01-24,Gin 70cl,Spirits,25.0,10,True,7.0,0.04
2023-01-24,Soft Drinks Cases,Non-Alcoholic,35.0,20,False,15.0,0.16
2023-01-24,Coffee Beans kg,Non-Alcoholic,10.0,8,True,15.0,0.29
2023-01-24,Beef Patties (box),Food,30.0,15,True,9.0,0.09
2023-01-24,Cod Portions (box),Food,26.0,12,True,16.0,0.44
2023-01-24,Chicken Wings (kg),Food,7.0,15,True,15.0,0.03
2023-01-24,Frozen Chips (bag),Food,17.0,20,True,18.0,0.5
2023-01-25,Guinness Keg 50L,Draught Beer,82.0,50,False,15.0,0.06
2023-01-25,Heineken Keg 50L,Draught Beer,53.0,40,False,8.0,0.2
2023-01-25,Hop House 13 Keg,Draught Beer,63.0,30,False,17.0,0.57
2023-01-25,Rockshore Keg 50L,Draught Beer,36.0,25,False,18.0,0.44
2023-01-25,Red Wine Cases,Wine,19.0,15,False,3.0,0.09
2023-01-25,White Wine Cases,Wine,35.0,15,False,5.0,0.11
2023-01-25,Prosecco Cases,Wine,5.0,10,True,8.0,0.3
2023-01-25,Jameson 70cl,Spirits,30.0,12,True,6.0,0.21
2023-01-25,Vodka 70cl,Spirits,25.0,10,True,14.0,0.01
2023-01-25,Gin 70cl,Spirits,14.0,10,False,11.0,0.33
2023-01-25,Soft Drinks Cases,Non-Alcoholic,22.0,20,False,13.0,0.59
2023-01-25,Coffee Beans kg,Non-Alcoholic,4.0,8,True,13.0,0.19
2023-01-25,Beef Patties (box),Food,21.0,15,False,9.0,0.01
2023-01-25,Cod Portions (box),Food,30.0,12,True,15.0,0.58
2023-01-25,Chicken Wings (kg),Food,24.0,15,True,16.0,0.52
2023-01-25,Frozen Chips (bag),Food,50.0,20,True,8.0,0.39
2023-01-26,Guinness Keg 50L,Draught Beer,68.0,50,False,14.0,0.3
2023-01-26,Heineken Keg 50L,Draught Beer,64.0,40,True,14.0,0.38
2023-01-26,Hop House 13 Keg,Draught Beer,45.0,30,False,18.0,0.7
2023-01-26,Rockshore Keg 50L,Draught Beer,26.0,25,False,10.0,0.19
2023-01-26,Red Wine Cases,Wine,26.0,15,True,17.0,0.18
2023-01-26,White Wine Cases,Wine,21.0,15,False,14.0,0.41
2023-01-26,Prosecco Cases,Wine,14.0,10,True,12.0,0.02
2023-01-26,Jameson 70cl,Spirits,25.0,12,False,5.0,0.24
2023-01-26,Vodka 70cl,Spirits,18.0,10,False,7.0,0.25
2023-01-26,Gin 70cl,Spirits,11.0,10,False,3.0,0.05
2023-01-26,Soft Drinks Cases,Non-Alcoholic,17.0,20,True,14.0,0.49
2023-01-26,Coffee Beans kg,Non-Alcoholic,13.0,8,True,13.0,0.32
2023-01-26,Beef Patties (box),Food,24.0,15,True,7.0,0.05
2023-01-26,Cod Portions (box),Food,16.0,12,False,14.0,0.32
2023-01-26,Chicken Wings (kg),Food,19.0,15,False,5.0,0.1
2023-01-26,Frozen Chips (bag),Food,46.0,20,False,4.0,0.18
2023-01-27,Guinness Keg 50L,Draught Beer,64.0,50,False,4.0,0.07
2023-01-27,Heineken Keg 50L,Draught Beer,59.0,40,False,5.0,0.05
2023-01-27,Hop House 13 Keg,Draught Beer,80.0,30,True,18.0,0.82
2023-01-27,Rockshore Keg 50L,Draught Beer,70.0,25,True,3.0,0.05
2023-01-27,Red Wine Cases,Wine,18.0,15,False,8.0,0.33
2023-01-27,White Wine Cases,Wine,21.0,15,True,11.0,0.08
2023-01-27,Prosecco Cases,Wine,16.0,10,True,10.0,0.11
2023-01-27,Jameson 70cl,Spirits,15.0,12,False,10.0,0.24
2023-01-27,Vodka 70cl,Spirits,22.0,10,True,13.0,0.42
2023-01-27,Gin 70cl,Spirits,25.0,10,True,9.0,0.17
2023-01-27,Soft Drinks Cases,Non-Alcoholic,33.0,20,True,10.0,0.17
2023-01-27,Coffee Beans kg,Non-Alcoholic,5.0,8,True,12.0,0.11
2023-01-27,Beef Patties (box),Food,30.0,15,True,9.0,0.15
2023-01-27,Cod Portions (box),Food,30.0,12,True,12.0,0.3
2023-01-27,Chicken Wings (kg),Food,29.0,15,True,18.0,0.72
2023-01-27,Frozen Chips (bag),Food,40.0,20,False,6.0,0.09
2023-01-28,Guinness Keg 50L,Draught Beer,52.0,50,False,12.0,0.04
2023-01-28,Heineken Keg 50L,Draught Beer,46.0,40,False,13.0,0.11
2023-01-28,Hop House 13 Keg,Draught Beer,77.0,30,False,3.0,0.02
2023-01-28,Rockshore Keg 50L,Draught Beer,61.0,25,False,9.0,0.16
2023-01-28,Red Wine Cases,Wine,40.0,15,True,17.0,0.11
2023-01-28,White Wine Cases,Wine,28.0,15,True,16.0,0.63
2023-01-28,Prosecco Cases,Wine,13.0,10,False,3.0,0.01
2023-01-28,Jameson 70cl,Spirits,11.0,12,True,16.0,0.34
2023-01-28,Vodka 70cl,Spirits,22.0,10,True,12.0,0.36
2023-01-28,Gin 70cl,Spirits,13.0,10,False,12.0,0.12
2023-01-28,Soft Drinks Cases,Non-Alcoholic,27.0,20,False,6.0,0.26
2023-01-28,Coffee Beans kg,Non-Alcoholic,15.0,8,True,10.0,0.48
2023-01-28,Beef Patties (box),Food,40.0,15,True,16.0,0.58
2023-01-28,Cod Portions (box),Food,21.0,12,False,9.0,0.03
2023-01-28,Chicken Wings (kg),Food,24.0,15,False,5.0,0.25
2023-01-28,Frozen Chips (bag),Food,25.0,20,False,15.0,0.56
2023-01-29,Guinness Keg 50L,Draught Beer,82.0,50,True,7.0,0.13
2023-01-29,Heineken Keg 50L,Draught Beer,60.0,40,True,11.0,0.42
2023-01-29,Hop House 13 Keg,Draught Beer,71.0,30,False,6.0,0.07
2023-01-29,Rockshore Keg 50L,Draught Beer,48.0,25,False,13.0,0.23
2023-01-29,Red Wine Cases,Wine,34.0,15,False,6.0,0.01
2023-01-29,White Wine Cases,Wine,40.0,15,True,14.0,0.32
2023-01-29,Prosecco Cases,Wine,6.0,10,True,10.0,0.36
2023-01-29,Jameson 70cl,Spirits,25.0,12,True,11.0,0.48
2023-01-29,Vodka 70cl,Spirits,11.0,10,False,11.0,0.11
2023-01-29,Gin 70cl,Spirits,17.0,10,True,14.0,0.35
2023-01-29,Soft Drinks Cases,Non-Alcoholic,22.0,20,False,5.0,0.19
2023-01-29,Coffee Beans kg,Non-Alcoholic,15.0,8,True,11.0,0.04
2023-01-29,Beef Patties (box),Food,26.0,15,False,14.0,0.02
2023-01-29,Cod Portions (box),Food,16.0,12,False,5.0,0.12
2023-01-29,Chicken Wings (kg),Food,20.0,15,False,4.0,0.13
2023-01-29,Frozen Chips (bag),Food,42.0,20,True,11.0,0.43
2023-01-30,Guinness Keg 50L,Draught Beer,64.0,50,False,18.0,0.64
2023-01-30,Heineken Keg 50L,Draught Beer,48.0,40,False,12.0,0.24
2023-01-30,Hop House 13 Keg,Draught Beer,65.0,30,False,6.0,0.15
2023-01-30,Rockshore Keg 50L,Draught Beer,31.0,25,False,17.0,0.49
2023-01-30,Red Wine Cases,Wine,26.0,15,False,8.0,0.09
2023-01-30,White Wine Cases,Wine,32.0,15,False,8.0,0.28
2023-01-30,Prosecco Cases,Wine,19.0,10,True,7.0,0.22
2023-01-30,Jameson 70cl,Spirits,20.0,12,False,5.0,0.24
2023-01-30,Vodka 70cl,Spirits,5.0,10,True,17.0,0.08
2023-01-30,Gin 70cl,Spirits,12.0,10,False,5.0,0.0
2023-01-30,Soft Drinks Cases,Non-Alcoholic,26.0,20,True,16.0,0.09
2023-01-30,Coffee Beans kg,Non-Alcoholic,15.0,8,True,18.0,0.79
2023-01-30,Beef Patties (box),Food,29.0,15,True,11.0,0.34
2023-01-30,Cod Portions (box),Food,28.0,12,True,11.0,0.04
2023-01-30,Chicken Wings (kg),Food,22.0,15,True,16.0,0.49
2023-01-30,Frozen Chips (bag),Food,37.0,20,False,5.0,0.08
2023-01-31,Guinness Keg 50L,Draught Beer,51.0,50,False,13.0,0.42
2023-01-31,Heineken Keg 50L,Draught Beer,100.0,40,True,16.0,0.35
2023-01-31,Hop House 13 Keg,Draught Beer,58.0,30,False,7.0,0.08
2023-01-31,Rockshore Keg 50L,Draught Beer,26.0,25,False,5.0,0.1
2023-01-31,Red Wine Cases,Wine,24.0,15,True,11.0,0.11
2023-01-31,White Wine Cases,Wine,27.0,15,False,5.0,0.07
2023-01-31,Prosecco Cases,Wine,13.0,10,False,6.0,0.22
2023-01-31,Jameson 70cl,Spirits,25.0,12,True,14.0,0.64
2023-01-31,Vodka 70cl,Spirits,25.0,10,True,13.0,0.41
2023-01-31,Gin 70cl,Spirits,18.0,10,True,10.0,0.37
2023-01-31,Soft Drinks Cases,Non-Alcoholic,23.0,20,False,3.0,0.04
2023-01-31,Coffee Beans kg,Non-Alcoholic,11.0,8,False,4.0,0.15
2023-01-31,Beef Patties (box),Food,16.0,15,False,13.0,0.18
2023-01-31,Cod Portions (box),Food,23.0,12,False,5.0,0.01
2023-01-31,Chicken Wings (kg),Food,17.0,15,False,5.0,0.03
2023-01-31,Frozen Chips (bag),Food,26.0,20,False,11.0,0.06
2023-02-01,Guinness Keg 50L,Draught Beer,120.0,50,True,13.0,0.45
2023-02-01,Heineken Keg 50L,Draught Beer,84.0,40,False,16.0,0.49
2023-02-01,Hop House 13 Keg,Draught Beer,42.0,30,False,16.0,0.03
2023-02-01,Rockshore Keg 50L,Draught Beer,47.0,25,True,8.0,0.13
2023-02-01,Red Wine Cases,Wine,18.0,15,True,12.0,0.47
2023-02-01,White Wine Cases,Wine,38.0,15,True,15.0,0.22
2023-02-01,Prosecco Cases,Wine,15.0,10,True,9.0,0.36
2023-02-01,Jameson 70cl,Spirits,17.0,12,False,8.0,0.08
2023-02-01,Vodka 70cl,Spirits,25.0,10,True,16.0,0.49
2023-02-01,Gin 70cl,Spirits,20.0,10,True,10.0,0.12
2023-02-01,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,16.0,0.57
2023-02-01,Coffee Beans kg,Non-Alcoholic,5.0,8,True,11.0,0.44
2023-02-01,Beef Patties (box),Food,28.0,15,True,10.0,0.01
2023-02-01,Cod Portions (box),Food,18.0,12,False,5.0,0.12
2023-02-01,Chicken Wings (kg),Food,35.0,15,True,12.0,0.28
2023-02-01,Frozen Chips (bag),Food,38.0,20,True,15.0,0.66
2023-02-02,Guinness Keg 50L,Draught Beer,112.0,50,False,8.0,0.1
2023-02-02,Heineken Keg 50L,Draught Beer,78.0,40,False,6.0,0.28
2023-02-02,Hop House 13 Keg,Draught Beer,78.0,30,True,12.0,0.03
2023-02-02,Rockshore Keg 50L,Draught Beer,43.0,25,False,4.0,0.13
2023-02-02,Red Wine Cases,Wine,30.0,15,True,9.0,0.35
2023-02-02,White Wine Cases,Wine,20.0,15,False,18.0,0.7
2023-02-02,Prosecco Cases,Wine,18.0,10,True,9.0,0.09
2023-02-02,Jameson 70cl,Spirits,22.0,12,True,12.0,0.43
2023-02-02,Vodka 70cl,Spirits,17.0,10,False,8.0,0.17
2023-02-02,Gin 70cl,Spirits,15.0,10,False,5.0,0.2
2023-02-02,Soft Drinks Cases,Non-Alcoholic,45.0,20,False,5.0,0.14
2023-02-02,Coffee Beans kg,Non-Alcoholic,12.0,8,True,14.0,0.32
2023-02-02,Beef Patties (box),Food,32.0,15,True,16.0,0.14
2023-02-02,Cod Portions (box),Food,27.0,12,True,13.0,0.18
2023-02-02,Chicken Wings (kg),Food,20.0,15,False,15.0,0.51
2023-02-02,Frozen Chips (bag),Food,21.0,20,False,17.0,0.38
2023-02-03,Guinness Keg 50L,Draught Beer,106.0,50,False,6.0,0.2
2023-02-03,Heineken Keg 50L,Draught Beer,66.0,40,False,12.0,0.13
2023-02-03,Hop House 13 Keg,Draught Beer,75.0,30,False,3.0,0.09
2023-02-03,Rockshore Keg 50L,Draught Beer,28.0,25,False,15.0,0.08
2023-02-03,Red Wine Cases,Wine,23.0,15,False,7.0,0.06
2023-02-03,White Wine Cases,Wine,25.0,15,True,15.0,0.59
2023-02-03,Prosecco Cases,Wine,14.0,10,True,16.0,0.32
2023-02-03,Jameson 70cl,Spirits,24.0,12,True,12.0,0.52
2023-02-03,Vodka 70cl,Spirits,14.0,10,False,3.0,0.14
2023-02-03,Gin 70cl,Spirits,25.0,10,True,6.0,0.13
2023-02-03,Soft Drinks Cases,Non-Alcoholic,32.0,20,False,13.0,0.38
2023-02-03,Coffee Beans kg,Non-Alcoholic,15.0,8,True,4.0,0.19
2023-02-03,Beef Patties (box),Food,20.0,15,False,12.0,0.43
2023-02-03,Cod Portions (box),Food,22.0,12,False,5.0,0.24
2023-02-03,Chicken Wings (kg),Food,35.0,15,True,5.0,0.16
2023-02-03,Frozen Chips (bag),Food,50.0,20,True,7.0,0.3
2023-02-04,Guinness Keg 50L,Draught Beer,99.0,50,False,7.0,0.21
2023-02-04,Heineken Keg 50L,Draught Beer,51.0,40,False,15.0,0.57
2023-02-04,Hop House 13 Keg,Draught Beer,69.0,30,False,6.0,0.23
2023-02-04,Rockshore Keg 50L,Draught Beer,22.0,25,True,17.0,0.54
2023-02-04,Red Wine Cases,Wine,31.0,15,True,10.0,0.48
2023-02-04,White Wine Cases,Wine,20.0,15,False,5.0,0.2
2023-02-04,Prosecco Cases,Wine,11.0,10,False,3.0,0.13
2023-02-04,Jameson 70cl,Spirits,15.0,12,False,9.0,0.19
2023-02-04,Vodka 70cl,Spirits,25.0,10,True,9.0,0.02
2023-02-04,Gin 70cl,Spirits,21.0,10,False,4.0,0.15
2023-02-04,Soft Drinks Cases,Non-Alcoholic,37.0,20,True,12.0,0.11
2023-02-04,Coffee Beans kg,Non-Alcoholic,10.0,8,False,5.0,0.1
2023-02-04,Beef Patties (box),Food,25.0,15,True,14.0,0.68
2023-02-04,Cod Portions (box),Food,30.0,12,True,10.0,0.05
2023-02-04,Chicken Wings (kg),Food,19.0,15,False,16.0,0.4
2023-02-04,Frozen Chips (bag),Food,39.0,20,False,11.0,0.13
2023-02-05,Guinness Keg 50L,Draught Beer,89.0,50,False,10.0,0.11
2023-02-05,Heineken Keg 50L,Draught Beer,67.0,40,True,17.0,0.6
2023-02-05,Hop House 13 Keg,Draught Beer,56.0,30,False,13.0,0.35
2023-02-05,Rockshore Keg 50L,Draught Beer,48.0,25,True,10.0,0.15
2023-02-05,Red Wine Cases,Wine,27.0,15,True,18.0,0.23
2023-02-05,White Wine Cases,Wine,16.0,15,True,18.0,0.49
2023-02-05,Prosecco Cases,Wine,19.0,10,True,6.0,0.1
2023-02-05,Jameson 70cl,Spirits,30.0,12,True,12.0,0.56
2023-02-05,Vodka 70cl,Spirits,19.0,10,True,17.0,0.46
2023-02-05,Gin 70cl,Spirits,17.0,10,True,17.0,0.63
2023-02-05,Soft Drinks Cases,Non-Alcoholic,31.0,20,False,6.0,0.26
2023-02-05,Coffee Beans kg,Non-Alcoholic,15.0,8,True,8.0,0.3
2023-02-05,Beef Patties (box),Food,26.0,15,True,11.0,0.52
2023-02-05,Cod Portions (box),Food,24.0,12,False,6.0,0.06
2023-02-05,Chicken Wings (kg),Food,26.0,15,True,9.0,0.22
2023-02-05,Frozen Chips (bag),Food,22.0,20,False,17.0,0.18
2023-02-06,Guinness Keg 50L,Draught Beer,77.0,50,False,12.0,0.2
2023-02-06,Heineken Keg 50L,Draught Beer,54.0,40,False,13.0,0.14
2023-02-06,Hop House 13 Keg,Draught Beer,43.0,30,False,13.0,0.04
2023-02-06,Rockshore Keg 50L,Draught Beer,35.0,25,False,13.0,0.04
2023-02-06,Red Wine Cases,Wine,40.0,15,True,16.0,0.76
2023-02-06,White Wine Cases,Wine,36.0,15,True,8.0,0.0
2023-02-06,Prosecco Cases,Wine,13.0,10,True,13.0,0.62
2023-02-06,Jameson 70cl,Spirits,26.0,12,False,4.0,0.11
2023-02-06,Vodka 70cl,Spirits,25.0,10,True,11.0,0.06
2023-02-06,Gin 70cl,Spirits,13.0,10,False,4.0,0.13
2023-02-06,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,18.0,0.82
2023-02-06,Coffee Beans kg,Non-Alcoholic,14.0,8,True,10.0,0.19
2023-02-06,Beef Patties (box),Food,40.0,15,True,13.0,0.03
2023-02-06,Cod Portions (box),Food,18.0,12,False,6.0,0.05
2023-02-06,Chicken Wings (kg),Food,22.0,15,False,4.0,0.04
2023-02-06,Frozen Chips (bag),Food,44.0,20,True,4.0,0.05
2023-02-07,Guinness Keg 50L,Draught Beer,62.0,50,False,15.0,0.54
2023-02-07,Heineken Keg 50L,Draught Beer,41.0,40,False,13.0,0.57
2023-02-07,Hop House 13 Keg,Draught Beer,38.0,30,True,18.0,0.39
2023-02-07,Rockshore Keg 50L,Draught Beer,31.0,25,False,4.0,0.11
2023-02-07,Red Wine Cases,Wine,25.0,15,False,15.0,0.21
2023-02-07,White Wine Cases,Wine,23.0,15,False,13.0,0.39
2023-02-07,Prosecco Cases,Wine,18.0,10,True,8.0,0.26
2023-02-07,Jameson 70cl,Spirits,22.0,12,False,4.0,0.03
2023-02-07,Vodka 70cl,Spirits,14.0,10,False,11.0,0.2
2023-02-07,Gin 70cl,Spirits,21.0,10,True,3.0,0.1
2023-02-07,Soft Drinks Cases,Non-Alcoholic,43.0,20,False,7.0,0.12
2023-02-07,Coffee Beans kg,Non-Alcoholic,3.0,8,True,18.0,0.08
2023-02-07,Beef Patties (box),Food,30.0,15,False,10.0,0.49
2023-02-07,Cod Portions (box),Food,14.0,12,False,4.0,0.18
2023-02-07,Chicken Wings (kg),Food,35.0,15,True,16.0,0.32
2023-02-07,Frozen Chips (bag),Food,39.0,20,False,5.0,0.18
2023-02-08,Guinness Keg 50L,Draught Beer,58.0,50,False,4.0,0.06
2023-02-08,Heineken Keg 50L,Draught Beer,94.0,40,True,7.0,0.16
2023-02-08,Hop House 13 Keg,Draught Beer,31.0,30,False,7.0,0.19
2023-02-08,Rockshore Keg 50L,Draught Beer,70.0,25,True,14.0,0.21
2023-02-08,Red Wine Cases,Wine,40.0,15,True,14.0,0.35
2023-02-08,White Wine Cases,Wine,19.0,15,True,14.0,0.62
2023-02-08,Prosecco Cases,Wine,14.0,10,False,4.0,0.01
2023-02-08,Jameson 70cl,Spirits,25.0,12,True,15.0,0.56
2023-02-08,Vodka 70cl,Spirits,25.0,10,True,10.0,0.2
2023-02-08,Gin 70cl,Spirits,20.0,10,True,12.0,0.4
2023-02-08,Soft Drinks Cases,Non-Alcoholic,39.0,20,False,4.0,0.12
2023-02-08,Coffee Beans kg,Non-Alcoholic,6.0,8,True,15.0,0.45
2023-02-08,Beef Patties (box),Food,24.0,15,False,6.0,0.07
2023-02-08,Cod Portions (box),Food,13.0,12,True,5.0,0.2
2023-02-08,Chicken Wings (kg),Food,20.0,15,False,15.0,0.68
2023-02-08,Frozen Chips (bag),Food,36.0,20,False,3.0,0.12
2023-02-09,Guinness Keg 50L,Draught Beer,55.0,50,False,3.0,0.0
2023-02-09,Heineken Keg 50L,Draught Beer,82.0,40,False,12.0,0.14
2023-02-09,Hop House 13 Keg,Draught Beer,80.0,30,True,12.0,0.59
2023-02-09,Rockshore Keg 50L,Draught Beer,66.0,25,False,4.0,0.0
2023-02-09,Red Wine Cases,Wine,32.0,15,False,8.0,0.05
2023-02-09,White Wine Cases,Wine,14.0,15,True,17.0,0.8
2023-02-09,Prosecco Cases,Wine,7.0,10,True,18.0,0.23
2023-02-09,Jameson 70cl,Spirits,30.0,12,True,17.0,0.62
2023-02-09,Vodka 70cl,Spirits,14.0,10,False,11.0,0.25
2023-02-09,Gin 70cl,Spirits,15.0,10,False,5.0,0.13
2023-02-09,Soft Drinks Cases,Non-Alcoholic,30.0,20,False,9.0,0.36
2023-02-09,Coffee Beans kg,Non-Alcoholic,4.0,8,True,5.0,0.13
2023-02-09,Beef Patties (box),Food,21.0,15,False,3.0,0.1
2023-02-09,Cod Portions (box),Food,20.0,12,True,5.0,0.08
2023-02-09,Chicken Wings (kg),Food,35.0,15,True,15.0,0.66
2023-02-09,Frozen Chips (bag),Food,24.0,20,False,12.0,0.36
2023-02-10,Guinness Keg 50L,Draught Beer,120.0,50,True,10.0,0.18
2023-02-10,Heineken Keg 50L,Draught Beer,67.0,40,False,15.0,0.57
2023-02-10,Hop House 13 Keg,Draught Beer,67.0,30,False,13.0,0.54
2023-02-10,Rockshore Keg 50L,Draught Beer,48.0,25,False,18.0,0.65
2023-02-10,Red Wine Cases,Wine,22.0,15,False,10.0,0.19
2023-02-10,White Wine Cases,Wine,13.0,15,True,6.0,0.16
2023-02-10,Prosecco Cases,Wine,19.0,10,True,6.0,0.3
2023-02-10,Jameson 70cl,Spirits,18.0,12,False,12.0,0.2
2023-02-10,Vodka 70cl,Spirits,11.0,10,False,3.0,0.14
2023-02-10,Gin 70cl,Spirits,11.0,10,False,4.0,0.13
2023-02-10,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,11.0,0.37
2023-02-10,Coffee Beans kg,Non-Alcoholic,15.0,8,True,13.0,0.35
2023-02-10,Beef Patties (box),Food,40.0,15,True,10.0,0.4
2023-02-10,Cod Portions (box),Food,30.0,12,True,10.0,0.26
2023-02-10,Chicken Wings (kg),Food,20.0,15,False,15.0,0.07
2023-02-10,Frozen Chips (bag),Food,50.0,20,True,14.0,0.02
2023-02-11,Guinness Keg 50L,Draught Beer,111.0,50,False,9.0,0.36
2023-02-11,Heineken Keg 50L,Draught Beer,49.0,40,False,18.0,0.68
2023-02-11,Hop House 13 Keg,Draught Beer,58.0,30,False,9.0,0.11
2023-02-11,Rockshore Keg 50L,Draught Beer,45.0,25,False,3.0,0.1
2023-02-11,Red Wine Cases,Wine,22.0,15,True,16.0,0.76
2023-02-11,White Wine Cases,Wine,12.0,15,True,14.0,0.54
2023-02-11,Prosecco Cases,Wine,17.0,10,True,10.0,0.25
2023-02-11,Jameson 70cl,Spirits,30.0,12,True,10.0,0.14
2023-02-11,Vodka 70cl,Spirits,16.0,10,True,5.0,0.19
2023-02-11,Gin 70cl,Spirits,13.0,10,True,12.0,0.13
2023-02-11,Soft Drinks Cases,Non-Alcoholic,39.0,20,False,11.0,0.43
2023-02-11,Coffee Beans kg,Non-Alcoholic,10.0,8,False,5.0,0.25
2023-02-11,Beef Patties (box),Food,25.0,15,False,15.0,0.43
2023-02-11,Cod Portions (box),Food,30.0,12,True,18.0,0.13
2023-02-11,Chicken Wings (kg),Food,9.0,15,True,16.0,0.5
2023-02-11,Frozen Chips (bag),Food,42.0,20,False,8.0,0.23
2023-02-12,Guinness Keg 50L,Draught Beer,95.0,50,False,16.0,0.03
2023-02-12,Heineken Keg 50L,Draught Beer,42.0,40,False,7.0,0.33
2023-02-12,Hop House 13 Keg,Draught Beer,44.0,30,False,14.0,0.04
2023-02-12,Rockshore Keg 50L,Draught Beer,39.0,25,False,6.0,0.08
2023-02-12,Red Wine Cases,Wine,18.0,15,False,4.0,0.09
2023-02-12,White Wine Cases,Wine,23.0,15,True,13.0,0.2
2023-02-12,Prosecco Cases,Wine,13.0,10,True,17.0,0.05
2023-02-12,Jameson 70cl,Spirits,17.0,12,False,13.0,0.06
2023-02-12,Vodka 70cl,Spirits,23.0,10,True,12.0,0.44
2023-02-12,Gin 70cl,Spirits,13.0,10,True,15.0,0.37
2023-02-12,Soft Drinks Cases,Non-Alcoholic,24.0,20,False,15.0,0.5
2023-02-12,Coffee Beans kg,Non-Alcoholic,11.0,8,True,5.0,0.16
2023-02-12,Beef Patties (box),Food,17.0,15,False,8.0,0.33
2023-02-12,Cod Portions (box),Food,17.0,12,False,13.0,0.57
2023-02-12,Chicken Wings (kg),Food,9.0,15,True,7.0,0.09
2023-02-12,Frozen Chips (bag),Food,25.0,20,False,17.0,0.31
2023-02-13,Guinness Keg 50L,Draught Beer,88.0,50,False,7.0,0.25
2023-02-13,Heineken Keg 50L,Draught Beer,100.0,40,True,4.0,0.09
2023-02-13,Hop House 13 Keg,Draught Beer,32.0,30,False,12.0,0.54
2023-02-13,Rockshore Keg 50L,Draught Beer,70.0,25,True,17.0,0.03
2023-02-13,Red Wine Cases,Wine,40.0,15,True,6.0,0.05
2023-02-13,White Wine Cases,Wine,16.0,15,False,7.0,0.08
2023-02-13,Prosecco Cases,Wine,15.0,10,True,6.0,0.07
2023-02-13,Jameson 70cl,Spirits,9.0,12,True,13.0,0.33
2023-02-13,Vodka 70cl,Spirits,18.0,10,False,5.0,0.04
2023-02-13,Gin 70cl,Spirits,19.0,10,True,10.0,0.13
2023-02-13,Soft Drinks Cases,Non-Alcoholic,36.0,20,True,16.0,0.3
2023-02-13,Coffee Beans kg,Non-Alcoholic,14.0,8,True,14.0,0.59
2023-02-13,Beef Patties (box),Food,27.0,15,True,9.0,0.06
2023-02-13,Cod Portions (box),Food,30.0,12,True,5.0,0.06
2023-02-13,Chicken Wings (kg),Food,23.0,15,True,7.0,0.15
2023-02-13,Frozen Chips (bag),Food,21.0,20,False,4.0,0.14
2023-02-14,Guinness Keg 50L,Draught Beer,84.0,50,False,4.0,0.17
2023-02-14,Heineken Keg 50L,Draught Beer,88.0,40,False,12.0,0.18
2023-02-14,Hop House 13 Keg,Draught Beer,80.0,30,True,13.0,0.09
2023-02-14,Rockshore Keg 50L,Draught Beer,57.0,25,False,13.0,0.4
2023-02-14,Red Wine Cases,Wine,34.0,15,False,6.0,0.12
2023-02-14,White Wine Cases,Wine,8.0,15,True,14.0,0.01
2023-02-14,Prosecco Cases,Wine,15.0,10,True,15.0,0.74
2023-02-14,Jameson 70cl,Spirits,28.0,12,True,12.0,0.14
2023-02-14,Vodka 70cl,Spirits,19.0,10,True,11.0,0.11
2023-02-14,Gin 70cl,Spirits,15.0,10,False,4.0,0.17
2023-02-14,Soft Drinks Cases,Non-Alcoholic,31.0,20,False,5.0,0.18
2023-02-14,Coffee Beans kg,Non-Alcoholic,11.0,8,False,3.0,0.06
2023-02-14,Beef Patties (box),Food,23.0,15,False,4.0,0.19
2023-02-14,Cod Portions (box),Food,22.0,12,True,18.0,0.61
2023-02-14,Chicken Wings (kg),Food,14.0,15,True,17.0,0.11
2023-02-14,Frozen Chips (bag),Food,50.0,20,True,10.0,0.11
2023-02-15,Guinness Keg 50L,Draught Beer,75.0,50,False,9.0,0.09
2023-02-15,Heineken Keg 50L,Draught Beer,81.0,40,False,7.0,0.28
2023-02-15,Hop House 13 Keg,Draught Beer,69.0,30,False,11.0,0.14
2023-02-15,Rockshore Keg 50L,Draught Beer,52.0,25,False,5.0,0.22
2023-02-15,Red Wine Cases,Wine,26.0,15,False,8.0,0.13
2023-02-15,White Wine Cases,Wine,14.0,15,True,18.0,0.83
2023-02-15,Prosecco Cases,Wine,18.0,10,True,16.0,0.64
